genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PLD5,16.1701640463309,0.761738160355169,0.477886196599284,1.59397397492504,0.110941864059492,0.204845281932282
PLD6,252.310263219349,-0.32872816476323,0.113744023368826,-2.89006978148907,0.00385156319563175,0.0112316693038089
PLEC,32877.0975565208,0.388391129951665,0.0782787141443833,4.96164422470311,6.98989397984158E-07,3.73462118612185E-06
PLEK2,982.699539057393,-0.198348620325209,0.0637614675575665,-3.11079132778948,0.00186586742216565,0.00584306144974076
PLEKHA1,1224.42993941172,-0.330197416414478,0.0553922049840721,-5.96108092301842,2.50574830480323E-09,1.68718205048826E-08
PLEKHA2,1391.5606756352,-0.53427877048341,0.058836010845444,-9.08081229175963,1.07767536834943E-19,1.39073152414268E-18
PLEKHA3,461.846334723949,-0.337998398824448,0.0853395813267263,-3.9606287442448,7.47526766743199E-05,0.000298721117299006
PLEKHA4,167.504923945505,0.319083660858188,0.143424941227052,2.22474318712152,0.0260984832734564,0.0605884218589935
PLEKHA5,1324.15284921125,-0.124879863649174,0.0539742903657934,-2.31369162619537,0.0206846435576937,0.0496437862212184
PLEKHA6,876.375643576368,0.58477338968343,0.0686149541976574,8.52253559769037,1.56097651901811E-17,1.79977568396179E-16
PLEKHA7,1381.38404555422,-1.79451664001467,0.0579036571111729,-30.9914214324885,7.03440538896715E-211,1.49100485730806E-208
PLEKHA8P1,208.556259082434,-0.226714524868829,0.124163597978733,-1.82593391750505,0.0678602164432371,0.135992893281467
PLEKHA8,980.026896148059,-0.150830756340568,0.0626818454153525,-2.40629093385987,0.0161154250823107,0.0397947609796669
PLEKHB1,179.87171391071,-1.30791313639288,0.143667289279524,-9.10376428031687,8.72540266534429E-20,1.13166936664604E-18
PLEKHB2,6501.05824426873,-0.23622103790818,0.0311864304785337,-7.5744814101369,3.60565017837853E-14,3.44809797342713E-13
PLEKHD1,0.503061846822169,-2.37806854682011,2.97693379513201,-0.798831519434129,0.424388111433801,
PLEKHF1,170.770810319541,-0.555575013549877,0.139201020841979,-3.99117054019716,6.57479782861064E-05,0.000265202937440282
PLEKHF2,732.61869263307,0.0828219588465511,0.0793576448511339,1.04365444566703,0.296645293194878,0.444237697254163
PLEKHG1,1.17728880562526,2.5955758290802,2.02668640101375,1.28069928716248,0.200299310261951,
PLEKHG2,805.718697475832,0.3875673057105,0.0720199955254218,5.38138475131806,7.39150197777062E-08,4.40387794000943E-07
PLEKHG3,662.235833814794,-0.210820782067941,0.0762918518671627,-2.76334597874248,0.00572120867942812,0.01603700396681
PLEKHG4B,30.8785840872119,3.49780125213448,0.454899478733616,7.6891740168002,1.48087933426677E-14,1.45761106482886E-13
PLEKHG4,1414.93755307569,-0.509242814094567,0.0538079688851682,-9.46407799152099,2.96162236654387E-21,4.06612092968353E-20
PLEKHG5,45.7974822691373,-0.630189722100075,0.270838179998743,-2.32681271932561,0.0199752351482952,0.0481203197025646
PLEKHG6,1.72820755920963,-4.1795655241219,2.24948238325934,-1.85801211657679,0.0631672936789787,0.12823242391693
PLEKHG7,0.186999681961369,1.08086504292213,4.35700600431928,0.248075178654936,0.80407624000675,
PLEKHH1,241.245056983177,-0.551456110681904,0.126248416789861,-4.36802396975638,1.2537573607223E-05,5.68730215258169E-05
PLEKHH2,273.025471409039,0.0701755907545968,0.116166591515693,0.60409442886268,0.545780863279479,0.688550196620915
PLEKHH3,372.384029326738,-0.0863394339893657,0.105530788620946,-0.818144497142786,0.413274683233658,0.565693486701556
PLEKHJ1,766.521508974848,0.265612529420801,0.0746691231416013,3.55719363299737,0.000374837863823087,0.0013284164605897
PLEKHM1P,286.898512461794,-0.130151934843359,0.116761845948907,-1.11467863312396,0.264988160463601,0.408423329699502
PLEKHM1,1098.16557185615,-0.105729116918669,0.0581007194442125,-1.81975572643621,0.0687962127393388,0.137583533632647
PLEKHM2,1608.01290305223,-0.00415351257484989,0.0555653546755388,-0.0747500416240187,0.940413591554237,0.965305791569505
PLEKHM3,408.130904201807,-0.147881983330961,0.0897403675469274,-1.64788698077964,0.0993758655095113,0.187425983304323
PLEKHN1,152.156855103797,-0.216918183743326,0.158526742164322,-1.36833811621813,0.171206265048419,0.290755629359476
PLEKHO1,410.216456556889,0.369678451695726,0.0934989818816,3.95382328509051,7.69122236301716E-05,0.000307033755477205
PLEKHO2,301.027362206529,0.144702030757303,0.109717341889154,1.31886197993652,0.187215258835408,0.312077880509868
PLEKHS1,143.624833275245,-2.34591515566659,0.184481136253525,-12.7162874389645,4.80135898490629E-37,1.07825003735058E-35
PLEK,1.01942870475145,2.32451502620209,2.01815508502156,1.15180198164863,0.249402453399346,
PLET1,0.140080710880296,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
PLGLA,0.161761022044109,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
PLGRKT,214.390913652172,0.267016572122899,0.126067838670166,2.11803878720805,0.0341717829166365,0.0764296035081118
PLIN1,11.2954234564905,-1.13821786989687,0.563375983443752,-2.02035213311594,0.0433468747577974,0.0931924681294149
PLIN2,2325.76664802335,-0.185128839761095,0.0430734219715299,-4.29798310158544,1.72359299962413E-05,7.63940260188605E-05
PLIN3,6232.09418635263,0.0733777140640497,0.0388726341078313,1.88764450231241,0.0590736914672486,0.12122449714245
PLIN4,3.96289049731398,-1.19211920414164,0.928006750200878,-1.284601867264,0.19893144584474,0.327279772626865
PLIN5,2.90576561980208,1.47430339221976,1.12333837652579,1.31243036206011,0.189374968080475,0.31470291924704
PLK1,3740.05569762786,0.125404982170338,0.0364159952773105,3.44367855980235,0.000573857518998535,0.00197537205594312
PLK2,6872.87051856791,0.296650688093671,0.0404542882539757,7.33298497878077,2.25082173612648E-13,2.05347669357812E-12
PLK3,474.446119123788,-0.118685444489981,0.0852234195959594,-1.39263884332104,0.163729030709587,0.280613568029401
PLK4,1958.4457669473,0.346854123265589,0.0483667414236071,7.17133536509646,7.42697157522125E-13,6.56296580145051E-12
PLK5,0.658856044461205,0.0759946132396448,2.26828216756999,0.0335031568497749,0.973273348444568,
PLLP,291.314055968262,-1.40138919069998,0.113348795705676,-12.3635119541883,4.11766000044467E-35,8.84896572040006E-34
PLOD1,3210.92737361782,-0.692071884972447,0.03916932363017,-17.6687218678288,7.30329049274125E-70,3.20124118397126E-68
PLOD2,4853.17702405993,-0.548982126646341,0.0344194339710404,-15.9497720708667,2.85938584558748E-57,9.94230948062361E-56
PLOD3,2366.83197086794,-0.353610999468548,0.0448040139800374,-7.89239552567991,2.96440465773542E-15,3.02960589624439E-14
PLP1,99.9997921167913,-4.80603404382887,0.355364054281569,-13.5242548758768,1.12477525057809E-41,2.88617702358122E-40
PLP2,8982.8995014403,-0.170690860846752,0.0567640953386018,-3.00702160104145,0.00263821015391198,0.00796663265251367
PLRG1,3444.299942283,0.0628775540650307,0.0387759806891115,1.62155935059785,0.104897732321755,0.195764396600473
PLS1,1261.42328189509,0.0208671851622803,0.0547263283055096,0.381300661096599,0.70298016315853,0.810155169783032
PLS3-AS1,15.4920448002821,-0.837770483507904,0.455886627743867,-1.83767286102235,0.0661106252375796,0.13308999535533
PLS3,13720.6433855238,0.190567305710997,0.027622759474392,6.89892354482775,5.23980604090742E-12,4.35655662928321E-11
PLSCR1,615.699373717481,-0.0523633383741132,0.0746506076193366,-0.701445574845524,0.483024988502328,0.63043826630928
PLSCR2,0.662585679423079,0.0848169752091956,2.26434585101029,0.0374576062094722,0.970120141750884,
PLSCR3,1.01569906978958,2.3199290895779,2.09530916775767,1.10720132631339,0.268206894251771,
PLSCR4,628.519329684135,-1.28971087986336,0.0789914700363143,-16.3272170940792,6.32022640548511E-60,2.29560711671528E-58
PLTP,113.654470172656,0.555350917672187,0.171512468602863,3.23796236038152,0.0012038669134347,0.0039149711541772
PLVAP,0.36653948469532,0.11908265748206,3.11242514006986,0.0382604085633966,0.969480057047022,
PLXDC1,21.6717127914166,-2.59460232891613,0.477256068636542,-5.43649939607592,5.43375233416552E-08,3.29453173458241E-07
PLXDC2,24.4852221728952,-1.30452929207313,0.391873774632945,-3.32895278153031,0.00087173182120593,0.00290445875743311
PLXNA1,6160.1306331988,0.752086089198292,0.0374380015519012,20.0888417656497,9.2392247316266E-90,5.25582809825215E-88
PLXNA2,961.545028175719,0.498751696763003,0.064242958978353,7.7635231112418,8.2602062365882E-15,8.2458174902406E-14
PLXNA3,1624.55826157411,-0.386245965247914,0.0546967741269246,-7.06158583231298,1.6461301236268E-12,1.42373233107196E-11
PLXNA4,57.226289258289,2.09671905316801,0.264145410179133,7.93774554608426,2.05889171555129E-15,2.11957628175151E-14
PLXNB1,144.913987109354,-0.293078444870053,0.152587895063726,-1.92071884042737,0.0547671630666197,0.113746619346283
PLXNB2,4534.35738532546,0.169841272068343,0.0402393162895727,4.22077927085343,2.43459236874688E-05,0.000105726768794893
PLXNB3,925.636009658961,-0.405962206902824,0.0809870499968604,-5.01268050779182,5.36769811912841E-07,2.90644074907623E-06
PLXNC1,128.47312206838,0.760493278697584,0.161331001150601,4.71386945642066,2.4305641172367E-06,1.21199221998078E-05
PLXND1,1095.27434922847,-0.316100290329494,0.0612530669944923,-5.16056265979165,2.46208736958945E-07,1.38530464980573E-06
PM20D2,1416.33776241996,1.19158483482999,0.0564540104174959,21.1071777898121,6.83331845967513E-99,4.5771401093746E-97
PMAIP1,2279.48496299459,-0.0829271598509826,0.0468294007870729,-1.77083538241374,0.0765880802509052,0.150769384951941
PMCHL2,0.140080710880296,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
PMCH,1.07926946331052,-2.32694795594957,2.06196440127935,-1.12851024707595,0.259104491751977,
PMEL,39.4502340405412,-0.079687187033044,0.309749814921189,-0.257263065849835,0.796975702266997,0.87601087171821
PMEPA1,2036.64693540415,0.240041649982252,0.052312615959176,4.58859962517602,4.46229337155003E-06,2.1569842342391E-05
PMF1,336.621447762269,0.0416531425948357,0.108593848809953,0.383568158337693,0.701298544003757,0.80902066086294
PMFBP1,10.2552724961998,-0.231550784988903,0.579590730845588,-0.399507398351738,0.689519373468502,0.800250019927853
PML,1487.02446844197,0.228711666026172,0.0522522767194847,4.37706604161969,1.20287535903065E-05,5.47414424420038E-05
PMM1,565.230570084413,-0.18646205592344,0.0802778394567076,-2.32270894664518,0.020194793331358,0.0485969104756362
PMM2,909.577031355519,-0.162724528702533,0.0624826776718847,-2.60431426381962,0.0092058302586094,0.02444094227719
PMP22,2012.52200283871,0.064337079280333,0.0449606783958382,1.43096326781155,0.15244074281275,0.265441775100347
PMP2,0.485283066132327,-2.33978451739757,3.17429362958829,-0.737103995543427,0.461059109564474,
PMPCA,1099.02758790683,0.0674361406419382,0.0613784337682056,1.09869438664091,0.271901391844075,0.416795149197878
PMPCB,1502.23461657983,-0.120091317727845,0.0523648090054858,-2.29335922365847,0.0218273321802279,0.0520311678978072
PMS1,641.15594946721,0.247298761022042,0.0778119589492173,3.1781587864076,0.00148213556593896,0.0047323738365195
PMS2CL,146.260017048238,-0.00103157359264287,0.156464550017235,-0.00659301798732836,0.994739570848799,0.997135316854697
PMS2L2,2.50206799837152,-0.0203500859628068,1.11909739794406,-0.0181843743003896,0.985491768078658,0.992324697110184
PMS2P1,130.960219683074,-0.136608311609019,0.158952989698806,-0.859425870931234,0.39010560152561,0.542424871711517
PMS2P3,52.7370460881366,-0.0954392678653487,0.24927722771644,-0.382863965311399,0.701820630804162,0.809366521609361
PMS2P4,18.6528895311697,-0.248243405838826,0.412241372823796,-0.602179747603675,0.547054495126064,0.689634528522534
PMS2P5,1.8822688742563,0.941134191888647,1.37222654992953,0.685844616500807,0.492811097890657,0.639274490078985
PMS2P9,5.77860225910098,-0.99669681929677,0.802082878346109,-1.24263570038043,0.214002108099808,0.346510529366716
PMS2,373.113312739372,-0.247534753018525,0.0985415574361676,-2.5119833647735,0.0120054747782307,0.0307856664308193
PMVK,723.720450718787,0.227155577695296,0.0701486855068657,3.238201486656,0.00120285826307902,0.00391251332869912
PNCK,0.645428731525042,-0.0503131702994457,2.28404888856483,-0.022028061899787,0.982425570806765,
PNISR,1379.80262897026,0.107785402999235,0.0535974961939596,2.01101563791673,0.044323804974696,0.0950155492343407
PNKD,836.546505652681,-0.314063753923586,0.0693811476516812,-4.5266439739553,5.9927775978078E-06,2.84785773252089E-05
PNKP,803.562588563676,0.0761879288234931,0.0664328475940731,1.14684123265387,0.251447244502955,0.392709349663122
PNLDC1,3.7574168844213,1.0107745280697,0.936451118830308,1.07936709962206,0.280424111469349,0.426186256435049
PNLIPRP3,0.362809849733447,0.119082633218192,3.12153477297239,0.0381487447294393,0.96956908689885,
PNLIP,0.179539802733951,-0.842709795957238,4.41748824019489,-0.190766732164534,0.848708353869919,
PNMA1,2910.01346931282,0.0636475944931508,0.0462039927293328,1.37753451018842,0.168347052788678,0.286654995906152
PNMA2,1271.15342885166,1.6496821615614,0.0589534468473754,27.9827940481964,2.63162208927794E-172,3.99206750856839E-170
PNMAL1,620.458595756466,-0.0458722682921421,0.0785688058374304,-0.583848358177393,0.559322339931337,0.699401532710326
PNMAL2,0.942747101183671,-0.847019194083293,1.87724184544723,-0.45120408760199,0.651842463867472,
PNMT,7.46048681979748,-2.62326477120335,0.792395615792286,-3.31054932526406,0.000931130399494097,0.00308773696343167
PNN,5208.55473985216,0.147484579926756,0.038968616804828,3.78470143462939,0.000153893218013616,0.000585922677737373
PNO1,1187.49019567009,0.0647171711722813,0.0561012677303606,1.15357769602162,0.248673346876755,0.389366797836878
PNPLA1,2.17204987096087,-1.70312727677651,1.33974202425949,-1.27123524226082,0.203644972432191,0.333262682014097
PNPLA2,1714.55626656037,-0.0772739945237543,0.0593518124930688,-1.30196520169925,0.192928281552234,0.319509718554824
PNPLA3,220.114041648749,-0.415883728921514,0.12514155795223,-3.3233063078875,0.000889571758938063,0.00296007394108573
PNPLA4,175.927491647688,-0.167844337437214,0.141771837490361,-1.18390464854225,0.236450809845132,0.374933734446989
PNPLA6,4509.1921469834,-0.222743241733137,0.0449370046052145,-4.9567888133623,7.16678026267653E-07,3.82252985192671E-06
PNPLA7,29.0053475994718,-0.457433145900985,0.329984955763275,-1.38622424420203,0.165678440665773,0.283208163480203
PNPLA8,1298.78480293596,-0.135188362591116,0.0544056430328345,-2.48482243853875,0.0129616067220903,0.0328940365443503
PNPO,1015.70926832061,0.207395733159892,0.0673065834334113,3.08135879999132,0.00206058181653075,0.0063907361088756
PNPT1,1833.67955599553,-0.0235058471222561,0.0472601254858295,-0.497371661217956,0.618926985818873,0.745618852361905
PNP,3378.74053953013,-0.0175145937218454,0.0414818607162631,-0.422222952862352,0.672862289469991,0.787474336659041
PNRC1,729.718628972381,0.376293687809662,0.0720749025858186,5.22086987716167,1.78084641637989E-07,1.01904721156235E-06
PNRC2,159.565619144339,0.226019862225046,0.143109719065158,1.57934669777487,0.114256556189339,0.210063176558655
POC1A,1405.68509630084,0.0925846870330205,0.0537854171334671,1.721371553246,0.0851834228406053,0.164599680642428
POC1B,1273.13703853495,-0.127912887513104,0.0540993800896165,-2.36440578988548,0.0180590198194472,0.04401121651698
POC5,504.4230759105,-0.0196850662596227,0.0828063058785047,-0.237724241539106,0.812094980550635,0.885874696113328
PODNL1,11.201829915772,0.209010615574081,0.525709326574141,0.397578290908643,0.690941065521208,0.801479204348876
PODN,0.3138249754176,0.119082263571378,3.25714843782293,0.0365602814377634,0.97083561316348,
PODXL2,279.252650937097,0.52127837134009,0.112939679137246,4.61554677082642,3.92061729976094E-06,1.90646484849783E-05
PODXL,6516.80959132622,0.150703960025365,0.0353049006785963,4.26864138203707,1.96667158187923E-05,8.65883904338448E-05
POF1B,0.370269728960865,2.04759664318432,3.25291835163064,0.629464505974423,0.52904499882896,
POFUT1,4631.07175537714,-0.0942861766860695,0.0346210779918307,-2.72337495407617,0.00646186726696314,0.0178799127721246
POFUT2,1073.43230060674,-0.605482889678176,0.0582878046334247,-10.3878142861289,2.81735346929859E-25,4.54566321485475E-24
POGK,2165.92423411243,0.0666854158091846,0.0448882889443682,1.48558604877612,0.137388647478928,0.243590528525434
POGLUT1,649.03736809388,-0.0954514537659954,0.0761687430757466,-1.25315779034286,0.2101482878553,0.341664858462231
POGZ,2580.34583133814,0.117856311367164,0.0433216977698267,2.72049151890004,0.00651849439857473,0.0180269282983283
POLA1,1278.9424369285,0.177776228939285,0.0553371034198615,3.21260452666695,0.00131537274374114,0.00424369525936336
POLA2,697.679882693301,0.413303831680717,0.0703525445573067,5.87475313482165,4.23473931297694E-09,2.80737452397996E-08
POLB,439.861814654976,-0.410856673055389,0.0867895821740672,-4.7339399817753,2.20202865871216E-06,1.1037249574426E-05
POLD1,1414.44587397802,0.420686311118571,0.0630400670006054,6.6733163705954,2.50086454323553E-11,1.98338683123954E-10
POLD2,3067.83058913693,0.381238798295425,0.041544778738861,9.17657548958888,4.45018600130555E-20,5.84530797947375E-19
POLD3,1235.30577596494,0.219896807897528,0.0545543947467277,4.03078081827161,5.55918662932436E-05,0.000227800038971228
POLD4,755.503771723553,-0.237546798379483,0.0715215182814111,-3.3213332726638,0.000895884905656598,0.00297979947231826
POLDIP2,3563.24360975514,0.146431308196194,0.0379446306974249,3.85907849160149,0.000113815381106442,0.000443035318706914
POLDIP3,2404.08036773971,0.144656741837817,0.0431285537650756,3.35408283397986,0.00079628521477961,0.00266975539074429
POLE2,913.155685149489,0.406779233089861,0.0635144283873748,6.40451694863587,1.50846197602089E-10,1.12538245684529E-09
POLE3,3579.79177199898,0.178313316807864,0.0377468024344238,4.72393170567604,2.31328129481587E-06,1.15574431626367E-05
POLE4,910.154970214478,0.210544693054924,0.0645736136018339,3.26053756807169,0.00111201234916377,0.00364151684203407
POLE,2556.56760789938,-0.0488371737612621,0.0413204885091669,-1.18191181961529,0.237240691592891,0.37576263906406
POLG2,379.198448505042,0.208583916137703,0.0969323850672682,2.1518496217023,0.0314092001546514,0.07121842819357
POLG,2347.93966286389,0.102060312658862,0.0436080822594073,2.34039901254418,0.0192631472314109,0.04662995574337
POLH,1903.77330503088,0.143613886528578,0.0480781597185386,2.98709200537892,0.00281644947174912,0.00843735192185366
POLI,308.510659125868,-0.0251864285477482,0.106882334054026,-0.23564631864249,0.813707128313186,0.887225689197553
POLK,806.190627262071,0.12091909809233,0.0669899048771924,1.80503462893404,0.0710692633410131,0.141216734515923
POLL,541.843457075923,0.00706535113265626,0.0883778213597476,0.0799448438980669,0.936281123669787,0.963108484679073
POLM,528.568825085683,0.147106681686459,0.0847510071888463,1.73575142722102,0.0826077959674931,0.160455740271783
POLN,13.6274413570516,0.0623106489045935,0.477351334497181,0.130534146238909,0.896143840453713,0.940388853397104
POLQ,560.214383270992,0.14238010447902,0.0843787961789851,1.68739198621656,0.0915280037471286,0.174949079923326
POLR1A,2925.88868388926,0.124323351621512,0.0469826064695178,2.6461569709244,0.00814120285776578,0.0219305069321396
POLR1B,1179.45865009141,0.100327904923373,0.0577755103271889,1.73651265657725,0.0824732284364023,0.160254710987876
POLR1C,1235.52587215965,0.0953340018045887,0.0559536316824556,1.70380364844988,0.0884177761536044,0.169906638155082
POLR1D,1106.27088934866,-0.0558286343432823,0.062453458646699,-0.89392382028202,0.371362651921912,0.523466731637765
POLR1E,1485.47968365328,0.225027307008118,0.0525677150940794,4.28071310699716,1.86295394729298E-05,8.22175882101092E-05
POLR2A,8195.95440705487,0.153952439198,0.0431759524386874,3.56569873974692,0.000362888041025885,0.00128901897584791
POLR2B,8661.47032943585,-0.151878682209948,0.0299848409283677,-5.06518218898605,4.08009943712374E-07,2.23790778414093E-06
POLR2C,1691.20654281417,0.0241993512696662,0.0506268594925444,0.477994319857623,0.632654247866067,0.756769887635188
POLR2D,974.739783883683,0.00218317405872911,0.0601061796405545,0.0363219567735777,0.971025642515915,0.983900316118057
POLR2E,3844.02322798966,0.0886578268066888,0.0419929902607215,2.11125300332841,0.0347505712129385,0.0774665881541273
POLR2F,805.196931069442,0.105474297384145,0.0711178190616319,1.48309240603595,0.138049861357933,0.244566693930765
POLR2G,1776.53414099983,0.0324223665029791,0.0498717743346997,0.6501145574927,0.515618226559379,0.661210079525383
POLR2H,1488.26155998141,0.112845355519958,0.0509604752532503,2.21437015567786,0.026803326164646,0.0619551636907032
POLR2I,637.262025149661,0.0246595291084261,0.0741315434584152,0.332645564330643,0.739401844803479,0.83766032688858
POLR2J2,37.7908842947043,-0.410920815128773,0.351144600853574,-1.17023247439913,0.241907427569949,0.381103362612294
POLR2J3,21.0892396392961,0.164599088239106,0.433084741570059,0.380062081250856,0.703899332301092,0.810822485091529
POLR2J4,147.74719113914,-0.0494191154479138,0.147895122017722,-0.334149732416408,0.738266573625157,0.837036344966008
POLR2J,372.629348263621,0.0481273130454791,0.0944676453544355,0.509458162791176,0.610431116577912,0.738829839393776
POLR2K,1813.32880094133,-0.12055381477298,0.0473883936151459,-2.54395233887923,0.0109606038946379,0.028431420630634
POLR2L,2938.9429615773,0.34970653703639,0.0510958772965146,6.84412433134296,7.69450733118784E-12,6.30933290596022E-11
POLR2M,13.0582495213343,0.0470905684375722,0.516403720562431,0.0911894445421199,0.92734206204355,0.957477894434795
POLR3A,1530.40368163483,0.100773894907743,0.0506634181251442,1.98908598426621,0.0466917130770792,0.0994303435785365
POLR3B,1083.22651591142,-0.12208687500088,0.0577634030984261,-2.11356790722405,0.034552189323713,0.0771466126126711
POLR3C,1055.19601768567,0.40005232922486,0.0593287986334101,6.74297033548184,1.55180901894942E-11,1.24603741308793E-10
POLR3D,576.507490582231,-0.165599258027338,0.0780153339692615,-2.12265012020054,0.0337831816913029,0.0757136689324349
POLR3E,817.690705357233,0.027799004509049,0.0676802441790233,0.410740310503563,0.681262965368941,0.794062663891045
POLR3F,554.742748853449,-0.0347647908192942,0.0774925167869114,-0.44862126384268,0.653704891840929,0.773106739796103
POLR3GL,583.057454276277,0.347056311041697,0.0787597004314966,4.40652147151777,1.05043900044387E-05,4.81583486040535E-05
POLR3G,999.061988424312,-0.977763164628917,0.0646888678727512,-15.1148597398901,1.29245990458181E-51,3.99166309452979E-50
POLR3H,1300.3468901984,-0.149284214118674,0.0572076102734228,-2.60951669550908,0.00906702215185064,0.0241055040817156
POLR3K,497.749513211611,-0.0674620797992019,0.0843496515937406,-0.799790853009381,0.423831983536869,0.575561899356325
POLRMT,639.746961770923,0.133233169767067,0.0815552666221881,1.63365500825693,0.10233131047303,0.191691569848571
POM121C,998.904845456559,0.109187406314262,0.0605806334899238,1.80234837478915,0.0714906120586949,0.141962813190989
POM121L9P,1.43495245445895,0.79716486169591,1.60278978943612,0.497360831064666,0.618934621684215,
POM121,1255.20184062373,0.0850201081108546,0.0608673063916643,1.39681075360512,0.162470487670477,0.278827180093755
POMGNT1,3250.85646348866,-0.405175695607733,0.0417570421522658,-9.70317040489297,2.9227272047832E-22,4.17960795190484E-21
POMGNT2,602.676407425917,-0.0292756514830971,0.0744119552729767,-0.393426719882589,0.694004337898053,0.803226054326919
POMK,175.974683276361,-0.182000419398466,0.139187746542405,-1.30758938139011,0.191012620447215,0.316845870087881
POMP,2755.5351444324,-0.0567988335989126,0.0431914042529315,-1.31504947758344,0.188493274554315,0.31366765633541
POMT1,836.228560889809,-0.125667276364194,0.0676487180333128,-1.85764460905691,0.0632194992560191,0.128321567885135
POMT2,1260.25240828139,-0.123606262729444,0.0549357054060927,-2.2500168481633,0.0244478758206868,0.0572807363073116
POMZP3,131.32740133241,-0.110100931675174,0.155024167364223,-0.710217855365066,0.477569050035602,0.625725030516848
PON1,1.966307003101,-0.856799139596877,1.28271714104314,-0.667956412354564,0.504161416101277,0.650290896243336
PON2,154.188507264859,-0.316514494257284,0.14321773088161,-2.21002310474342,0.0271035588211962,0.0624997564292652
PON3,89.361029541567,-1.841795986141,0.215564001241603,-8.54407960296081,1.29564713587461E-17,1.50056498004401E-16
POP1,628.88469371691,0.00997382744924087,0.0741157670042264,0.134570926705408,0.892951129601439,0.938321521042192
POP4,872.264866052813,0.03545586043778,0.0651422707020113,0.544283459199178,0.586246427569304,0.720548969241388
POP5,561.665022033208,0.166705105727912,0.0815195569159987,2.04497070438806,0.0408577463928158,0.0885670930142952
POP7,719.145175349587,0.0470399541221064,0.0696339314805425,0.675532073544498,0.499337781046649,0.645252504270486
POPDC2,7.21663187961807,-0.980228914173663,0.67412249308185,-1.45408130455995,0.145923766145538,0.255821259185351
POPDC3,363.119670941153,-0.305974855245509,0.0976565129556315,-3.13317408112373,0.00172926847800409,0.00545392807993421
PORCN,1003.88126113005,-0.758808039118022,0.0618406682869323,-12.270372558027,1.30650793887787E-34,2.75042140656562E-33
POR,1443.67311118058,-0.897321954402369,0.0566483705284596,-15.8402076887907,1.64277360727411E-56,5.62359204100716E-55
POSTN,13.8594429150657,-7.17312467683069,1.97893948241047,-3.62473170129154,0.000289261588657938,0.00104867492064299
POT1,863.972509985279,0.0260223431887862,0.0688386221128782,0.378019524361137,0.705416089954491,0.811806495503133
POTEC,0.179539802733951,-0.842709795957238,4.41748824019489,-0.190766732164534,0.848708353869919,
POTEE,102.065985515578,-0.422653017694401,0.527910337692916,-0.800615156622027,0.423354473520348,0.575165841494455
POTEF,78.0841296577687,0.269004783593369,1.1804741540079,0.227878588175823,0.819740628976112,0.891206572332004
POTEI,6.93316210764643,-0.404791662445785,0.689715068060513,-0.586896939317367,0.557272925505882,0.697966972345193
POTEJ,2.45904994846074,-0.845262993775846,1.13746930481184,-0.743108398793821,0.457416055161095,0.607050229136944
POTEM,95.6590713425091,0.185766008231595,0.187492690081562,0.990790671096478,0.321787805504437,0.471052290877025
POU2F1,808.041370292906,-0.203249249733003,0.0698222350012126,-2.91095307575693,0.00360328127648433,0.0105633897671546
POU2F2,592.632542549352,0.962646667046382,0.0777457168654005,12.3819897205783,3.27130739391559E-35,7.03990810932628E-34
POU2F3,3.28322475441583,-0.750527961387579,0.992594979248388,-0.756127098240909,0.449572996354365,0.599934710874608
POU3F1,0.50082465737897,0.991376291394106,2.59844823247006,0.381526281342042,0.702812773599694,
POU3F2,95.2381340321066,-5.76091672191614,0.482800189773116,-11.9323000362187,8.03230399097265E-33,1.61827916213958E-31
POU4F3,0.441922443804702,-2.23338857778542,3.06902934503246,-0.727718221854212,0.466786093539562,
POU5F1B,2.16627745691974,-1.20737767896194,1.2735862162662,-0.948014090872962,0.3431222808184,0.4938267185474
POU5F1P3,1.22887595665301,-2.51277491118132,1.99146712409759,-1.26177072208509,0.20703130022964,
POU5F1P4,0.362809849733447,0.119082633218192,3.12153477297239,0.0381487447294393,0.96956908689885,
POU5F1,4.27592174442768,-1.05974317374463,0.877174833208951,-1.20813221449571,0.226996410199148,0.362805025824957
POU5F2,0.161761022044109,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
POU6F1,95.3310764485935,0.306126944155724,0.189425875816301,1.61607775514575,0.10607750305085,0.197513502371336
PP14571,2.0204012078428,-0.587087060211908,1.28887609836514,-0.455503101466921,0.648747336811248,0.768964879920365
PP2D1,0.686331893821665,-1.410073682663,2.34842311418522,-0.600434254860508,0.548216864402228,
PP7080,238.957575651398,-0.104037021229782,0.115326145996982,-0.902111315091593,0.366997738747493,0.518873904572364
PPA1,3054.10528515873,-0.112601820070752,0.044507243505881,-2.52996616283085,0.0114073527221666,0.0294471085535675
PPA2,1532.6417214058,0.00907696958946849,0.0526035348116876,0.172554365822803,0.863001724510742,0.918368974083826
PPAN,93.1252704412959,0.149748926691236,0.189015296052364,0.792258244802315,0.428210113119697,0.57949337438729
PPAP2A,781.820104386678,-0.424030731380682,0.0719552277109242,-5.89298018879462,3.79291896383175E-09,2.52638119360175E-08
PPAP2B,720.0687927071,1.40132718487977,0.0730423479648104,19.1851333360052,4.92675901171299E-82,2.49940138322082E-80
