"","knockout_1","knockout_2","knockout_3","wtGATA3_1","wtGATA3_2","wtGATA3_3"
"OSBPL10",4108.32992653324,3409.0740930762,3341.09530467986,2696.75759589761,2993.32447721256,3456.36848569967
"OSBPL11",857.670480253331,711.691190073217,697.499681325496,807.851312827369,896.692054307382,1035.40333882261
"OSBPL1A",706.225087036948,586.022469263987,574.336863041904,584.336650787844,648.597116179985,748.930043951596
"OSBPL2",1341.71797593666,1113.35167179234,1091.1508349548,1507.25998650312,1673.01585355177,1931.81838999195
"OSBPL3",7481.28808560123,6207.93992973788,6084.15023689492,6886.55134241249,7643.87675339544,8826.32501759756
"OSBPL5",313.638380227858,260.255747651557,255.066106735724,288.548503051497,320.280657913416,369.825583901267
"OSBPL6",489.979481314796,406.582817290604,398.475335156872,572.747815679239,635.733837757877,734.076916434209
"OSBPL7",297.452353195339,246.82465365153,241.902836042563,258.694563253009,287.143631109085,331.562516857185
"OSBPL8",6401.46486626702,5311.90737442636,5205.98505724339,5055.04757244848,5610.95949265233,6478.93127276351
"OSBPL9",3137.98388932984,2603.88522170903,2551.96233659063,3169.07222142282,3517.58032122345,4061.72263005576
"OSBP",3563.51366494259,2956.9879568387,2898.02401146224,3098.74809297582,3439.52253236647,3971.58990855411
"OSCAR",13.1793385888788,10.9361571613454,10.7180842496859,10.3878435340683,11.530211822999,13.3138458866868
"OSCP1",50.4566609033989,41.8687151676878,41.0338302543352,43.2380405514855,47.9929991951656,55.4171427839497
"OSER1-AS1",349.041747941403,289.633306376919,283.857860989354,239.069890299425,265.360800498496,306.410051822094
"OSER1",2127.10840159032,1765.06519064922,1729.8688323933,1597.57260241817,1773.2602968161,2047.56986872506
"OSGEPL1-AS1",12.1829790408223,10.1093823931527,9.90779581927405,7.08807359517284,7.86756074071718,9.08461117749108
"OSGEPL1",261.790907272387,217.232942763753,212.901199936912,203.052307825982,225.382305066877,260.247194180875
"OSGEP",1356.11773670254,1125.30052990533,1102.8614263493,997.170459473017,1106.83093980509,1278.04907502115
"OSGIN1",217.187712347149,180.221407904778,176.627695178695,311.144156671811,345.361192835499,398.785882448621
"OSGIN2",919.381619782987,762.898822076201,747.686205342801,1187.58758109215,1318.18854639532,1522.10205898353
"OSMR-AS1",4.24431825357496,3.52191660839723,3.45168767897677,5.5200748011873,6.12712653283115,7.0749453382658
"OSMR",4454.16252541454,3696.04446168588,3622.34332832692,4948.51966573078,5492.7165363075,6342.39705100523
"OSM",0.408451114710774,0.338930937473073,0.33217247055496,0.3185502455427,0.353581741516392,0.408278086054378
"OSR1",344.400230984127,285.781796032186,280.083151852098,122.683030604983,136.174685855027,157.239850314412
"OSR2",78.5725821943352,65.1991829222047,63.8990758143879,123.123305353931,136.663378344381,157.804139729829
"OST4",2803.27094635454,2326.1418946347,2279.75736226083,2296.94962777367,2549.54896732226,2943.94435701367
"OSTCP1",77.6552674858572,64.4379992140333,63.1530705226474,136.532862809539,151.547606953403,174.990842705005
"OSTC",2734.46795883898,2269.04947838286,2223.80339978777,5414.33055304696,6009.75341529013,6939.41551260691
"OSTF1",1099.87137795712,912.668429108766,894.469325092691,1139.55855901143,1264.87769352907,1460.54443193862
"OSTM1",900.671587411585,747.373319553625,732.470289770205,1070.46104714687,1188.18141430349,1371.98383501577
"OSTN",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"OTC",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"OTOA",0.408451140533965,0.338930958901044,0.332172491555645,0.318549964594966,0.353581429672372,0.408277725970514
"OTOGL",7.22389737861671,5.99435825380857,5.87482749554929,7.57394658390321,8.4068659835004,9.70734274552488
"OTOP2",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"OTP",0.785222531608857,0.651574201117366,0.63858145777036,1.40219008713625,1.55639124403123,1.7971528607209
"OTUB1",2123.1551973687,1761.7848391834,1726.6538929168,1843.7675947169,2046.52975853413,2363.11199012777
"OTUB2",917.997938741041,761.750649636905,746.560928085353,378.660928668747,420.302895622671,485.320483608687
"OTUD1",735.648696468688,610.438050882861,598.265584706689,2726.11854481803,3025.91429811874,3493.99969835044
"OTUD3",628.21320075889,521.288549345596,510.893772634416,556.709966980428,617.932280382082,713.521596628931
"OTUD4",4201.9780993659,3486.78293476534,3417.25458987318,3097.72910903371,3438.39148907936,3970.28390167003
"OTUD5",1413.27414614108,1172.72866692318,1149.34382056358,1396.20845474583,1549.75180165971,1789.48634826953
"OTUD6A",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"OTUD6B-AS1",807.487167294581,670.049297827047,656.688151020468,633.352956525175,703.003825915145,811.753048397252
"OTUD6B",879.842344047371,730.089305075451,715.5309279252,744.308723224791,826.161581308173,953.962350379232
"OTUD7A",0.408453251492339,0.338932710565013,0.332174208290483,3.30124054520977,3.66428341359834,4.23111954946739
"OTUD7B",1468.70958524157,1218.72875032818,1194.42663732942,1184.93809256453,1315.24768924379,1518.70627411061
"OTULIN",1460.14922699126,1211.62540272455,1187.46493433381,1393.16651730026,1546.37533733535,1785.58757118317
"OTX1",29.0763231367358,24.1274049796196,23.6462914241843,26.8358009240861,29.7869782192764,34.3947920063792
"OVCA2",7.85527286037031,6.51827085000699,6.38829299011755,6.02772659295196,6.69060562954402,7.72559026735899
"OVCH2",92.5023718051213,76.7580610389398,75.2274636255024,66.9586413058704,74.3221935433338,85.8192586560034
"OVGP1",38.6661213230004,32.084977311745,31.4451854433881,32.6032987791714,36.1887373273847,41.7868534426693
"OVOL2",0.408454186382775,0.338933486332982,0.332174968589218,48.615700369543,53.9620491342486,62.3095583092543
"OVOL3",0.209707252095826,0.174014154908281,0.170544218177219,0.917281281950555,1.01815621764759,1.17565706323738
"OXA1L",2982.86411198561,2475.16751312077,2425.81132899979,3049.97388472303,3385.38454397559,3909.07719455403
"OXCT1-AS1",2.6328778122385,2.18475042181225,2.14118531217594,1.50257041879578,1.66781056634788,1.92580788535489
"OXCT1",757.099687971724,628.237989230438,615.710582619015,615.280206896611,682.943586197637,788.589645664602
"OXCT2",1.10711723992376,0.91868101348106,0.900362015268027,3.16712616158267,3.51542024997252,4.05922841258772
"OXLD1",174.621029163527,144.899761526703,142.010381607531,130.019036065981,144.317443937835,166.642229721773
"OXNAD1",527.378404442951,437.616279116959,428.889972904577,445.325418340476,494.298589191433,570.76273528423
"OXR1",1943.7763322661,1612.93704633277,1580.77420587355,2058.5679219053,2284.9520320319,2638.41633440453
"OXSM",332.452904849227,275.867957383304,270.367000528663,303.278434700725,336.630464444183,388.704578300448
"OXSR1",5608.60820104265,4653.99840283117,4561.19514775804,5149.11330702192,5715.36979122495,6599.49303221064
"OXTR",169.292597705956,140.478252552601,137.677039923062,131.467408350556,145.925096111738,168.498573179406
"P2RX1",0.745991119914917,0.619020148343548,0.6066765504843,0.163550629796064,0.181536562343171,0.209618856178763
"P2RX3",0.209707428945979,0.174014301657759,0.170544362000433,0.599530683658362,0.665462061908916,0.768403865575102
"P2RX4",233.276405798045,193.571734927119,189.711809431558,183.947015723304,204.175972476125,235.76040692412
"P2RX5-TAX1BP3",11.3454332796841,9.41439060643627,9.22666254613534,9.60272835812926,10.6587562360584,12.3075829003923
"P2RX5",90.951088539523,75.4708130120422,73.9658840231814,87.1881491102033,96.7763736909259,111.746925778357
"P2RX6P",1.53221277887647,1.27142342094122,1.2460705475995,1.52578534163649,1.69357847254806,1.95556188616929
"P2RX6",43.9977300292356,36.5091227528058,35.7811110222338,71.0916808117793,78.9097502214511,91.1164746609223
"P2RX7",0.40845206305582,0.338931724405619,0.332173241795643,0.569935046451622,0.632611743658436,0.730471858667552
"P2RY10",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"P2RY11",106.590377027501,88.4482257738987,86.6845201283902,74.4221186981308,82.6064418559596,95.3850157309379
"P2RY14",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"P2RY1",7.31942449635269,6.07362623570962,5.95251483085214,4.81359171173809,5.34295033264095,6.16946318081619
"P2RY2",811.410697490001,673.305025916514,659.878958124111,500.376694385694,555.403944874352,641.320614090134
"P2RY4",2.24123903701045,1.85977028965411,1.82268546030325,0.873138795453543,0.969159309094317,1.11908071412807
"P2RY6",47.0425424993384,39.0356947408695,38.2573017930357,10.4566738253262,11.606611494927,13.4020639934708
"P4HA1",2183.40681105421,1811.781363064,1775.65345896527,2369.15769814346,2629.69787830298,3036.49168096262
"P4HA2",1119.75127193648,929.164677645296,910.636629476651,1091.03544539941,1211.0184130708,1398.35353981997
"P4HA3",6.30625225034616,5.23290036474743,5.12855349023487,2.94442444385386,3.2682276569827,3.77379704862679
"P4HB",18740.9819210156,15551.1843226417,15241.085263625,19207.2279400299,21319.4784802881,24617.4359351244
"P4HTM",672.024436041919,557.642919578726,546.52321698624,905.435216968815,1005.00742135888,1160.47425046077
"PA2G4P4",1512.36550853048,1254.95424335209,1229.92977435355,1114.41445368013,1236.9684494575,1428.31784494378
"PA2G4",4584.72881904241,3804.38779754143,3728.52623923974,3490.41273611251,3874.25918238768,4473.57693607183
"PAAF1",355.885439946373,295.312171884886,289.423486835712,277.725182626478,308.267079087419,355.953597896825
"PABPC1L",747.755534991238,620.484252209032,608.111459323761,719.964872104478,799.14059672324,922.76142970293
"PABPC1P2",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"PABPC1",34726.3611410298,28815.7816508642,28241.1793190177,24833.0146476709,27563.942232305,31827.8696474976
"PABPC3",2862.97336437832,2375.6826983721,2328.31029547318,2090.83896700183,2320.77197719109,2679.77734639979
"PABPC4L",199.69131528328,165.70297461942,162.398767335931,64.7080801386381,71.8241344520797,82.9347692582931
"PABPC4",6056.48535241542,5025.64489202005,4925.43080416446,4938.85965193072,5481.99419485496,6330.01604675006
"PABPN1",122.039231815244,101.267617489362,99.2482862126699,90.8187775829905,100.806268365846,116.400213806808
"PACRGL",401.936785323958,333.52537561619,326.87469853649,313.796884095569,348.305645069911,402.185818535786
"PACRG",3.09401827558885,2.56740274891088,2.51620734410849,0.318550331189876,0.353581836582329,0.408278195826276
"PACS1",2782.42365173894,2308.84290130757,2262.80332025325,2557.05436695664,2838.25785373451,3277.31426199169
"PACS2",1182.58624915478,981.304865216523,961.737113397831,1058.07668201505,1174.43512010924,1356.11109605617
"PACSIN1",11.6379118509204,9.65708803770682,9.46452045885211,18.5734741345824,20.6160297234334,23.8051691284328
"PACSIN2",2533.8208678986,2102.55340532935,2060.62734883115,2712.16809773485,3010.42969735757,3476.11975032208
"PACSIN3",958.782217349994,795.593264542935,779.728702875075,693.761017816682,770.055061354286,889.176588298577
"PADI1",27.3994274787089,22.7359243422805,22.2825576662678,68.5981322036225,76.1419819595689,87.9205541822317
"PADI2",0.797195400584951,0.66150923510346,0.648318381784476,0.572013497342592,0.634918765222439,0.733135758518823
"PADI3",1.93746674867642,1.6077013816373,1.57564294317485,1.66016761472209,1.84273898587803,2.12779637043896
"PADI4",2.28753608906522,1.89818737970483,1.86033649271953,1.49923794707502,1.66411161721483,1.92153673756887
"PAEP",1.54040980601016,1.27822527798323,1.25273677191897,0.576441749787199,0.639833999893098,0.738811341752386
"PAF1",3250.83202066941,2697.52610447193,2643.73596930827,2482.54651352693,2755.55624875711,3181.8193621448
"PAFAH1B1",6319.40134139495,5243.81142263312,5139.24697570208,5612.81011974468,6230.06010734382,7193.80193592985
"PAFAH1B2",5740.88710531005,4763.76285545852,4668.77083760264,4899.91632708056,5438.76820833124,6280.10333641035
"PAFAH1B3",1350.49459584358,1120.63447236691,1098.28841253166,911.223597214239,1011.43235932824,1167.89307634781
"PAFAH2",184.8806592079,153.413157386887,150.354015731856,169.460297733429,188.096126212028,217.193133544565
"PAG1",974.385139177131,808.540500409669,792.417763828834,466.957765180403,518.309880897447,598.488387008727
"PAGE2B",1.09573249848487,0.909234005137103,0.891103385399768,1.21739766081497,1.3512768897591,1.56030891163757
"PAGE3",1.14117591579011,0.946942752829345,0.928060200188801,0.612772689904986,0.680160313426116,0.785375822249256
"PAGE5",92.1655247428505,76.4785468290658,74.9535230807375,49.5045969048839,54.9486990878791,63.4488353345507
"PAGR1",1067.24145685223,885.592264173872,867.93307358779,787.523719034758,874.129001493581,1009.34995727962
"PAH",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"PAICS",9304.98449995031,7721.23518863147,7567.26956667203,6584.23243194563,7308.31133364793,8438.85023812228
"PAIP1",872.728506476607,724.186273965846,709.745606461013,785.953244091517,872.385818830221,1007.33711782024
"PAIP2B",183.093147523851,151.929888057955,148.900323598694,84.9320436998107,94.2721606469456,108.855330459312
"PAIP2",3412.05875407082,2831.31133832091,2774.85345295469,2676.36216060266,2970.6861222545,3430.22815335656
"PAK1IP1",1679.27467215694,1393.45473279455,1365.66848883673,1297.484284472,1440.1707715283,1662.95398531988
"PAK1",883.470873443589,733.10024279998,718.481825916693,702.717162075391,779.996127570925,900.655460117191
"PAK2",7662.54081013096,6358.34264289466,6231.55383828916,9790.09024722053,10866.7226211598,12547.7200672854
"PAK3",1.92961111510464,1.60118281147056,1.56925435683654,1.46326064236371,1.62417782895729,1.87542550295373
"PAK4",1885.66643935638,1564.71771292662,1533.51639215654,1451.97715522151,1611.65347812115,1860.963732483
"PAK6",145.485279243037,120.72304446345,118.315761409436,199.949885751699,221.938704519417,256.27089542002
"PALB2",680.423825961475,564.612696369892,553.354012643902,527.182298455224,585.157405441164,675.676703523981
"PALD1",0.408452516196169,0.338932100419487,0.33217361031159,0.913751010761921,1.01423771671291,1.17113240069414
"PALLD",5227.04432698973,4337.37837933047,4250.88869943699,4475.73355778408,4967.93736017548,5736.43861912042
"PALM2-AKAP2",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"PALM2",220.664746806773,183.106635797621,179.4553900608,355.964726219295,395.110754350847,456.231314077588
"PALM3",1.53918744308916,1.27721096661076,1.251742686466,2.70951592638557,3.00748586235005,3.47272052694202
"PALMD",0.771955628231915,0.640565383080241,0.627792161542209,4.5169855992804,5.01372595672333,5.78931035531782
"PALM",33.2627157344564,27.6012551337084,27.0508711200495,35.0810425576236,38.9389626763685,44.9625172563203
"PAM16",2.31729654619571,1.92288247606173,1.8845391554467,2.39216209835893,2.65523211035754,3.06597586005907
"PAMR1",0.408451123811705,0.338930945024986,0.332172477956284,0.318550146526929,0.353581631611694,0.408277959148278
"PAM",4604.00349059445,3820.38183517123,3744.20134707513,6167.82751574281,6846.11368192066,7905.15420558184
"PAN2",713.019571220881,591.660502338611,579.862470675811,475.658246979276,527.967169031807,609.639582483535
"PAN3-AS1",19.8403290334075,16.4634177184917,16.1351282302583,14.3175090560618,15.8920291447098,18.3504024130208
"PAN3",1576.09773987437,1307.83896844809,1281.75994931701,1538.58975526718,1707.79100866751,1971.97299105254
"PANDAR",0.408451136194128,0.338930955299866,0.332172488026277,0.318550011810536,0.353581482080316,0.40827778648556
"PANK1",385.301788605303,319.721728546437,313.346303684093,300.091303584478,333.092839261682,384.619710025025
"PANK2",1515.30983245939,1257.3974303909,1232.32424291626,1268.41553096075,1407.90527924243,1625.69727240372
"PANK3",3213.61359402331,2666.64241783205,2613.46812014851,2824.5734855617,3135.19649110444,3620.18699637289
"PANK4",586.246659948942,486.464898468086,476.764524263146,438.008808151904,486.177359311154,561.385214324839
"PANX1",1251.66457520606,1038.6257561736,1017.91499466645,1236.11575089011,1372.05343907664,1584.29943149247
"PANX2",19.5047433638174,16.1849502067131,15.8622135118604,40.2394244512136,44.6646203359156,51.5738896100427
"PAOX",245.342791228302,203.584368455331,199.524785610789,250.710001415106,278.280993834763,321.32889854806
"PAPD4",1325.71315992266,1100.07094589801,1078.13493394566,1185.31035720408,1315.66089243983,1519.18339662633
"PAPD5",561.036944783417,465.545987766787,456.262747999299,476.674120770463,529.094760139567,610.941603162979
"PAPD7",2042.34907442608,1694.73227397765,1660.9383922679,1768.20792013771,1962.66066190039,2266.26899674842
"PAPLN",11.1956820844744,9.29012772367718,9.10487753272785,9.22636873903178,10.2410077288167,11.825211949174
"PAPL",194.102875382014,161.065711782987,157.85397403829,534.833437610068,593.649952989967,685.482982106356
"PAPOLA",8621.5678764296,7154.13908201764,7011.48166433284,7698.5818907179,8545.20764060033,9867.08478067669
"PAPOLB",0.799656496943537,0.663551442031009,0.650319865997059,0.163550554829597,0.181536479132518,0.20961876009607
"PAPOLG",708.547971610102,587.949988660227,576.225946654823,578.124131664131,641.701396080244,740.967609601296
"PAPPA-AS1",1.17298517622245,0.973337937149731,0.953929050202391,2.67253088265786,2.96643351235414,3.42531769779002
"PAPPA2",11.1046266932095,9.21457036072262,9.030826824615,20.2815784490765,22.5119770870323,25.9944047986637
"PAPPA",998.298809967273,828.383959191914,811.865533268818,4243.11479038756,4709.73712320711,5438.2968142972
"PAPSS1",2254.94179676958,1871.14077939906,1833.82921630899,2181.06738093303,2420.92295864052,2795.42090550236
"PAPSS2",3179.72737521701,2638.52378259324,2585.91018576357,1496.55972288175,1661.13886428911,1918.10412289363
"PAQR3",1453.88883604463,1206.4305578678,1182.37367750408,1121.05440922452,1244.33861186618,1436.82811413704
"PAQR4",795.18470682692,659.840770271719,646.683187047384,676.729282945926,751.150318504731,867.347428809557
"PAQR5",816.614329111228,677.622976535637,664.110806463427,916.781723665637,1017.60172211402,1175.01679155876
"PAQR6",52.0007796051451,43.1500180710307,42.2895832820931,69.3593650768315,76.9869288675526,88.8962078031728
"PAQR7",452.968515763427,375.87128095414,368.376203529999,383.609038792654,425.795157579165,491.662355759918
"PAQR8",560.40112276561,465.01838545454,455.745666363623,323.030304106897,358.55447951107,414.02006792881
"PARD3-AS1",1.14483559659799,0.949979539858184,0.931036432035441,1.18917545164502,1.31995103769219,1.5241371939718
"PARD3B",407.130730558935,337.835288514632,331.09866943164,306.589064401904,340.305169554721,392.947731702291
"PARD3",2504.17112375,2077.95017811761,2036.5147233285,2684.02850538045,2979.19554761368,3440.05392061527
"PARD6A",142.352136554685,118.123176449007,115.767736174817,194.178738885852,215.532895112815,248.87415713557
"PARD6B",155.195681596732,128.780693602954,126.212736650141,139.752509072701,155.121323027162,179.117384851776
"PARD6G-AS1",3.77898810822827,3.13578770161603,3.07325839224816,3.60472130572075,4.00113845395588,4.62008344382779
"PARD6G",46.1455192079386,38.2913487612911,37.5277984764379,47.2066813535669,52.3980779728081,60.5036529768728
"PARGP1",6.65725198429189,5.52415839929403,5.41400368143204,7.09768059760713,7.87822424105661,9.09692423837072
"PARG",637.033759703602,528.607810340353,518.067083590894,578.114055425676,641.690211741225,740.954695132045
"PARK2",2.63617779207081,2.18748873055454,2.14386901755512,0.578899857786546,0.642562430083957,0.741961838866518
"PARK7",3912.1749654903,3246.30556964261,3181.57247397984,3103.19718227029,3444.46089534974,3977.29219787031
"PARL",1464.53977979868,1215.26866412217,1191.03554712104,1243.35252865438,1380.08605722922,1593.57463317929
"PARM1",253.63589654166,210.465950748012,206.269145416151,1469.50833226363,1631.11258762152,1883.43301483073
"PARN",893.191414254445,741.166304786618,726.387046247794,772.532877254948,857.489592114782,990.136560724933
"PARP10",857.293022652786,711.377977417402,697.192714300099,799.052793416831,886.925947203482,1024.12649093029
"PARP11",237.018667577521,196.677047282762,192.755200172779,196.484410912265,218.092125695343,251.829280778339
"PARP12",769.326584035507,638.383813775974,625.654093914367,539.782646262508,599.143434281988,691.826262214834
"PARP14",1137.35840137302,943.774996166183,924.955610313457,1005.55525679271,1116.13782711736,1288.79566539281
"PARP15",75.299145085218,62.4828992148193,61.2369562789529,25.2148288969368,27.9877452243925,32.3172316652634
"PARP16",166.979280793365,138.558672358991,135.795737200762,115.212912179691,127.883066184011,147.665581589294
"PARP1",7800.33503962843,6472.68368812605,6343.61486099637,5943.36065127787,6596.9618260964,7617.4604960691
"PARP2",1890.80584198809,1568.9823666129,1537.6960063328,1524.23176693047,1691.85404866888,1953.57070733207
"PARP3",753.63566911278,625.363561625761,612.893472661465,668.740182643464,742.282643663417,857.107993661019
"PARP4",6095.06707484062,5057.65983549782,4956.80735228656,4879.56116782443,5416.17455863443,6254.01462488459
"PARP6",1309.85310893642,1086.91034538663,1065.23676295412,1088.42683564968,1208.12293020381,1395.01014828038
"PARP8",666.357053651109,552.94015061188,541.914223785994,449.178647219442,498.575564006396,575.701324828099
"PARP9",341.730725138397,283.566651829375,277.912178827419,260.087756471196,288.690036083647,333.348138650244
"PARPBP",1382.19521387326,1146.93950569968,1124.06890921728,1121.81607344511,1245.18403755754,1437.80432060541
"PARS2",286.052105643039,237.364778402904,232.6315958427,228.521897212631,253.652827212281,292.890946156819
"PART1",0.408451114710774,0.338930937473073,0.33217247055496,0.3185502455427,0.353581741516392,0.408278086054378
"PARVA",4183.66791009366,3471.58922028682,3402.36384631089,2866.86035610747,3182.13371855934,3674.38504774228
"PARVB",0.20970710654866,0.174014034133882,0.170544099811127,0.891541292927213,0.9895855595714,1.14266674663723
"PARVG",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"PASK",315.719809410139,261.982908427048,256.758826987578,245.671724906496,272.688649747504,314.871462339076
"PATE2",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"PATL1",4432.07426783954,3677.71572275628,3604.38007440329,3703.42119688228,4110.69253496096,4746.58468883092
"PATL2",26.7532645565608,22.1997411931194,21.7570663002254,18.0188007437794,20.0003579848704,23.0942577618554
"PATZ1",778.412521878553,645.923285012688,633.043224001013,612.180292739699,679.50276936736,784.61656124032
"PAWR",1997.69750770117,1657.68060041218,1624.6255491908,1383.83044839754,1536.01256553489,1773.6217592078
"PAX5",0.745991119914917,0.619020148343548,0.6066765504843,0.163550629796064,0.181536562343171,0.209618856178763
"PAX6",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"PAX8-AS1",1040.15369859017,863.114961575969,845.903980607897,903.670964590902,1003.0491512367,1158.21305118608
"PAX8",236.803036641251,196.498117680796,192.579838524226,227.215051428726,252.202265441783,291.215993765832
"PAX9",13.2396402852929,10.9861952436538,10.7671245454645,9.61762167308612,10.6752873934286,12.3266712991949
"PAXBP1-AS1",6.6831314294166,5.5456330489681,5.4350501149318,7.38898909805953,8.20156841783791,9.47028724367448
"PAXBP1",1190.38143937415,987.77327975544,968.076544238772,989.531098835228,1098.3514660763,1268.25789267702
"PAXIP1-AS1",166.362962982914,138.047254552174,135.29451734269,153.560070137932,170.447324359293,196.814199353322
"PAXIP1OS",124.923645952905,103.661091647048,101.594033196098,112.081895714317,124.407726673106,143.652634094278
"PAXIP1",1342.46355379306,1113.97034901645,1091.75717541914,1017.72945729476,1129.65084453082,1304.39904146853
"PBDC1",1702.783122413,1412.96194136092,1384.78671307271,1306.92488212705,1450.64956728041,1675.05376924957
"PBK",3410.86817511119,2830.32340113972,2773.8852157773,2548.04447070685,2828.25712433166,3265.76649755615
"PBLD",28.1151213764187,23.3298039889705,22.8645950303517,33.8062398576379,37.5239678205874,43.3286337050445
"PBRM1",4698.18690650145,3898.53481920795,3820.79591817646,3433.28190145052,3810.84557559652,4400.35373766948
"PBX1",207.362160914843,172.068208566591,168.637075062147,834.848538303417,926.658209202881,1070.00502474303
"PBX2",2260.42396570768,1875.68985905793,1838.28758484952,1915.02253901221,2125.62072659371,2454.4377156165
"PBX3",883.126849379028,732.81477314519,718.202048681818,1258.55174995907,1396.95676197299,1613.05510469243
"PBX4",84.8975604272483,70.4476220248768,69.0428581916763,82.3576978369508,91.4147097229798,105.555854108447
"PBXIP1",1316.57209319984,1092.48572895948,1070.70097035133,1542.4828613821,1712.11224608384,1976.96269027784
"PCAT19",0.408452126588096,0.338931777124422,0.332173293463205,0.619783688045008,0.687942322596737,0.794361647694351
"PCAT1",0.209707251234998,0.174014154193969,0.170544217477151,0.949943794906842,1.05441068103282,1.2175198100477
"PCAT6",14.9911716187633,12.4396082360188,12.1915556936211,19.2673205877767,21.3861796156347,24.6944552171727
"PCBD1",554.203361128076,459.875510122858,450.705342758414,496.825632217557,551.462366541854,636.769304255175
"PCBD2",365.880559405868,303.606078025798,297.552007984941,285.970982524441,317.419683202196,366.522038660674
"PCBP1-AS1",52.171165240791,43.2914033216555,42.4281492340544,48.3814778110261,53.7020687346047,62.0093609644394
"PCBP1",9751.70035300728,8091.91803758855,7930.56079835608,7510.5211567307,8336.46555747695,9626.05192131264
"PCBP2-OT1",2.58407507175434,2.14425412252987,2.101496531089,1.48673305012996,1.650231536125,1.90550951592182
"PCBP2",6808.63850202565,5649.77826548688,5537.11861928682,5316.87080050767,5901.57585299729,6814.50372305144
"PCBP3",17.4479480145117,14.4782304774156,14.1895267006404,8.96835042723281,9.9546147176496,11.4945161673239
"PCBP4",966.792825612204,802.240432025788,786.243322229195,907.52628013827,1007.32844219443,1163.15431516199
"PCCA",186.2322121111,154.534670038041,151.453164811813,150.901129542111,167.495975680038,193.406299994951
"PCCB",740.629497890878,614.571097983457,602.316216604032,662.723328463863,735.604106104455,849.396338300871
"PCDH10",17.3503159214792,14.3972157962771,14.1101274962313,14.8421377303514,16.4743520997235,19.0228061986883
"PCDH12",1.19331575442784,0.990208161473641,0.970462873093476,0.817340481402332,0.907224762403594,1.04756537491658
"PCDH15",1.4635512290579,1.21444836906789,1.19023160919552,3.01630656028676,3.3480147683344,3.86592660535892
"PCDH17",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"PCDH18",84.0907744659647,69.7781545847117,68.3867402957602,60.8437886495993,67.5348804535668,77.9820010367114
"PCDH19",0.748914117837168,0.621445639155886,0.609053675692903,0.863557478810664,0.958524319255155,1.10680057410127
"PCDH1",52.5477482149913,43.6038902163785,42.7344049704297,388.117864440308,430.799826220921,497.44120770411
"PCDH20",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"PCDH7",22.885114387428,18.9899672057497,18.6112969489328,66.3236920017045,73.6174178167946,85.005459607741
"PCDH9",69.1076811492699,57.3452496881984,56.2017542734152,121.316603816197,134.657990858259,155.488534401568
"PCDHA11",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"PCDHA13",0.408452221585014,0.338931855952447,0.332173370719356,0.598820060445866,0.664673290289518,0.767493077122845
"PCDHA1",2.32291369238617,1.92754355925061,1.88910729410602,1.75540891097001,1.94845412458164,2.24986481863366
"PCDHA2",0.745991119914917,0.619020148343548,0.6066765504843,0.163550629796064,0.181536562343171,0.209618856178763
"PCDHA3",0.742062257905092,0.615759995937953,0.603481407287795,0.318550193553625,0.353581683809992,0.408278019421247
"PCDHA4",0.707001462046157,0.586666701829953,0.574968249260714,1.1386148112216,1.26383016023801,1.45933485339727
"PCDHA7",2.18276297971681,1.81124711465361,1.77512986375825,1.16485366703294,1.2929545463058,1.4929645554013
"PCDHA9",0.408451136194128,0.338930955299866,0.332172488026277,0.318550011810536,0.353581482080316,0.40827778648556
"PCDHAC1",1.53526737342908,1.2739581100583,1.24855469363935,0.610998141631167,0.678190615151381,0.783101426975721
"PCDHAC2",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"PCDHB10",101.540437232007,84.257807955401,82.5776615164099,101.303256982105,112.443743259378,129.83791552653
"PCDHB11",113.433815692109,94.126881061148,92.2499399459466,111.210113471512,123.440073098992,142.535292040617
